Date,Adj Close,Close,High,Low,Open,Volume,MA7,MA30
2024-11-06,178.3300018310547,178.3300018310547,178.63999938964844,175.0399932861328,175.35000610351562,27061500,173.2914276123047,167.60699971516928
2024-11-07,182.27999877929688,182.27999877929688,182.5800018310547,178.88999938964844,179.11000061035156,16730400,174.88285609654017,168.221999613444
2024-11-08,179.86000061035156,179.86000061035156,182.3500061035156,179.57000732421875,182.0,15021500,175.4142848423549,168.7076665242513
2024-11-11,181.97000122070312,181.97000122070312,182.0850067138672,179.99000549316406,180.07000732421875,12503400,176.73999895368303,169.20033315022786
2024-11-12,183.32000732421875,183.32000732421875,184.0249938964844,180.9900054931641,181.3800048828125,14065800,178.2642865862165,169.6970001220703
2024-11-13,180.4900054931641,180.4900054931641,182.6150054931641,180.1199951171875,182.1499938964844,13969700,179.66571698869978,170.13633371988934
2024-11-14,177.35000610351562,177.35000610351562,180.44500732421875,176.02999877929688,179.75,17925800,180.51428876604353,170.47433369954427
2024-11-15,173.88999938964844,173.88999938964844,175.8800048828125,172.7449951171875,175.63999938964844,21708900,179.88000270298548,170.6520004272461
2024-11-18,176.8000030517578,176.8000030517578,176.91000366210938,174.4199981689453,174.9550018310547,18725400,179.0971461704799,171.06566721598307
2024-11-19,179.5800018310547,179.5800018310547,180.1699981689453,175.11599731445312,175.23500061035156,15392900,179.05714634486608,171.52833404541016
2024-11-20,177.3300018310547,177.3300018310547,179.11000061035156,175.3300018310547,178.8300018310547,15729800,178.39428928920202,172.00400085449218
2024-11-21,169.24000549316406,169.24000549316406,175.5800018310547,165.30999755859375,175.4550018310547,38839400,176.3828604561942,172.20600128173828
2024-11-22,166.57000732421875,166.57000732421875,168.26499938964844,165.7100067138672,167.16000366210938,24497000,174.39428928920202,172.2743347167969
2024-11-25,169.42999267578125,169.42999267578125,170.4600067138672,167.39999389648438,167.99000549316406,21395700,173.26285879952567,172.3770009358724
2024-11-26,170.6199951171875,170.6199951171875,171.4949951171875,169.42999267578125,169.49000549316406,14937500,172.79571533203125,172.5010009765625
2024-11-27,170.82000732421875,170.82000732421875,171.13999938964844,169.6699981689453,170.67999267578125,12433400,171.9414302280971,172.63700103759766
2024-11-29,170.49000549316406,170.49000549316406,170.8699951171875,168.75,170.05999755859375,9250700,170.64285932268416,172.83633473714193
2024-12-02,172.97999572753906,172.97999572753906,173.60000610351562,170.27000427246094,170.32000732421875,16593400,170.02142987932478,173.10066782633464
2024-12-03,173.02000427246094,173.02000427246094,174.32000732421875,172.50999450683594,173.1199951171875,15721500,170.5614297049386,173.3413345336914
